식별번호,성별,나이,우편번호,가입기간,대출건수,문의건수,보유계좌수,연체금액,대출금액,예금잔액,적금잔액
11673569,2,64,06523,10,3,9,7,0,18284,91,308
54848525,2,54,56308,11,4,6,3,0,33,103,113
53713097,2,48,16284,11,3,9,6,109,177,104,193
32893003,2,41,46015,11,4,8,1,23,57,21,102
97914627,1,46,28479,12,4,8,1,0,200,28,83
15956720,2,73,22314,10,3,5,26,271,33,20,30
85003762,2,62,18477,11,4,7,3,0,33,35,83
39961512,2,55,53222,12,5,7,1,0,216,21,50
10317391,1,35,21995,10,3,11,6,71,191,25,193
46151371,2,34,10083,13,5,9,2,53,101,55,110
19003020,2,49,59538,10,3,7,3,37,98,37,83
59087748,1,40,15537,16,8,8,1,0,346,49,71
88892510,1,40,18399,12,5,7,2,41,45,54,270
35403978,2,48,07015,18,8,7,1,113,92,82,99
30720680,2,59,05734,13,4,11,1,0,204,22,261
51866785,2,41,41261,12,5,7,2,0,98,43,67
63179410,1,49,06307,15,7,8,1,0,166,126,210
64557562,1,44,21633,16,8,11,1,0,828,73,327
99803357,2,55,63186,9,2,8,1,0,190,111,186
31561057,2,56,48111,11,3,7,9,0,75,112,218
50962139,1,51,01762,11,4,9,9,0,276,90,162
75580442,1,48,44224,10,3,8,10,0,52,22,58
10162416,1,40,07544,13,5,10,1,0,365,114,226
60364173,1,39,03358,9,2,6,1,0,33,77,87
10014168,2,63,02787,10,3,6,12,125,33,154,164
81660507,1,76,50916,14,7,9,2,0,62,85,210
78147986,2,39,47573,11,3,12,2,0,1032,28,206
45601902,2,57,22147,13,5,13,3,0,330,36,338
99970549,2,61,38891,10,3,9,4,85,159,22,390
27062732,2,33,22318,15,6,8,2,0,33,21,127
70587108,2,47,22144,14,7,11,1,0,303,34,264
76042495,2,34,24272,15,8,6,2,0,33,83,93
91999206,1,27,28399,12,5,6,2,121,33,59,69
34571623,1,51,17779,10,3,7,2,31,228,222,246
18026083,2,56,32800,13,5,8,1,0,76,99,413
30306970,2,38,54931,12,4,8,1,0,142,21,167
70911543,2,29,06296,11,3,7,2,0,153,51,75
10772692,2,45,03151,10,3,9,4,49,233,73,274
96906134,2,41,36935,13,5,7,1,0,162,33,68
59097532,2,42,21524,11,4,7,1,0,123,51,202
16274892,2,55,12256,10,3,7,5,61,183,65,77
43294359,1,57,42675,10,3,8,2,0,277,65,220
11027828,1,53,22642,13,5,10,2,0,219,22,75
58190366,2,64,44031,10,3,8,3,0,33,54,240
72142139,2,42,31491,13,6,7,3,0,198,53,257
89024843,2,48,03121,10,3,7,13,0,75,28,227
53155677,1,48,15865,10,3,7,3,0,193,29,202
63708772,1,44,04106,14,7,10,2,0,374,67,242
70124161,2,56,14209,11,4,6,3,0,33,76,86
23023767,1,44,48499,9,2,11,1,0,1831,28,267
64968282,2,34,59726,9,2,5,1,0,33,20,30
91029612,2,51,57219,10,3,8,1,0,271,21,262
57270503,2,50,06541,11,4,9,12,0,243,43,319
64476196,1,37,04534,9,2,7,1,0,108,27,192
39000054,2,44,50133,10,3,10,4,0,57,42,135
89356619,2,55,21323,11,4,7,6,0,51,89,149
68701302,1,59,49247,15,7,9,1,0,156,89,280
18853455,1,56,04538,13,5,10,1,131,201,22,156
47911047,1,30,08271,14,6,10,1,0,146,75,100
64850508,2,32,07995,11,3,8,2,0,188,41,77
97935813,2,60,41713,11,4,8,4,79,147,102,234
81621564,2,44,21653,11,4,11,4,0,374,26,132
27178696,2,52,11685,12,4,7,3,113,169,139,234
97226646,2,53,06900,12,5,6,1,0,33,106,116
23255990,1,49,51494,10,3,6,4,0,33,66,76
19633351,2,54,27374,11,4,7,6,0,254,197,308
27913483,2,53,42150,12,4,5,6,0,33,20,30
78728033,2,63,03121,11,4,7,1,65,247,85,247
17200385,1,59,10354,12,3,10,1,0,80,87,233
92257581,1,50,36967,10,3,11,5,61,123,34,210
68398954,2,54,48295,15,6,10,2,47,425,35,367
47893056,2,43,28320,14,4,7,1,0,33,77,250
89930997,2,66,04781,10,3,6,10,0,33,193,203
11184687,1,44,51410,13,5,10,2,0,164,21,117
97828245,2,30,46735,11,4,11,2,0,406,32,94
17818698,1,35,07983,11,3,8,1,0,137,79,120
35894655,1,30,13561,10,3,5,1,0,33,20,30
96539932,1,45,13355,10,3,7,5,0,33,37,333
99637131,2,54,53302,10,3,7,3,0,33,53,364
68798489,2,40,27629,10,3,11,7,0,4547,27,193
72203767,2,61,41009,14,3,6,1,0,33,88,98
32305772,2,34,06141,10,3,6,3,35,33,53,63
27948275,1,78,17369,10,3,5,7,0,33,20,30
18146712,2,47,47190,11,4,7,3,0,369,112,270
82028002,2,48,41908,11,3,7,1,0,191,94,130
72614415,2,55,34112,11,4,8,2,59,512,32,321
96919076,2,54,21562,11,3,9,1,65,163,39,321
12668040,2,53,47859,11,3,8,6,0,51,35,97
11687095,2,48,13809,10,3,8,2,0,115,29,94
27284882,2,49,31155,10,3,7,1,0,193,55,138
36741892,2,39,05408,10,3,7,3,35,142,41,106
37574118,1,59,01699,10,3,8,3,0,142,128,227
28010401,2,57,15202,11,3,5,2,0,33,20,30
44098896,1,54,38660,13,5,9,1,0,293,68,101
27676024,2,69,06060,11,3,11,2,0,93,45,221
51689785,2,67,10895,10,3,6,5,0,33,96,106
50392699,1,44,58259,10,3,9,6,65,112,61,80
90340966,1,57,57535,19,9,11,1,0,48,106,315
36070809,2,44,63592,9,2,10,1,0,561,65,213
72992164,1,48,47864,11,4,7,2,49,210,48,133
10162932,2,60,14728,11,4,8,2,0,88,45,286
89711201,1,52,10408,19,11,11,1,175,415,57,273
99263878,1,46,17556,9,2,7,1,0,150,32,219
41826034,1,65,47851,11,4,7,3,0,53,59,195
94599548,2,53,54836,10,3,6,13,139,33,152,162
57487211,2,38,24347,14,5,10,1,0,323,112,185
21542832,2,29,21039,10,3,7,1,23,100,23,68
78817335,1,26,14502,9,2,5,1,0,33,20,30
41181523,1,43,10874,11,4,10,1,0,382,21,131
86086519,2,52,06292,10,3,9,3,43,297,59,289
24608896,2,50,03171,10,3,6,5,59,33,21,31
99563282,1,49,44683,10,3,7,1,23,201,46,210
53382938,1,42,38074,11,3,10,1,0,163,27,213
31249397,2,41,53020,12,4,7,6,0,77,112,157
75091410,1,34,33166,10,3,10,5,0,139,40,135
32155273,2,46,52043,9,2,9,1,0,131,39,55
67667591,2,68,34630,10,3,7,2,0,85,33,203
56492910,2,57,38158,15,6,10,1,71,184,41,380
50089867,1,43,15382,11,3,10,6,115,366,23,248
27296050,1,57,50808,12,5,8,2,0,1232,144,260
70896775,1,46,44705,10,3,11,3,0,505,42,261
83143317,2,43,41553,11,4,8,2,0,261,31,106
49974911,1,37,21111,14,6,7,1,103,437,138,189
43655823,1,52,41238,10,3,7,10,107,33,73,132
71213678,2,50,07331,20,6,9,1,119,48,31,258
44439684,1,45,53015,11,4,6,3,43,33,42,52
42944113,2,51,21390,11,3,7,2,0,139,37,63
63153811,1,46,03198,15,6,9,2,0,146,54,207
94198673,2,67,14926,12,3,8,5,0,128,29,163
94587867,1,47,04534,14,7,6,3,0,33,105,115
19956331,2,65,29123,10,3,5,2,0,33,20,30
21183883,1,45,13305,12,4,9,1,43,197,60,184
49103908,1,48,34634,10,3,7,2,0,104,24,60
46112940,2,57,24343,10,3,5,1,0,33,20,30
10334220,2,69,54622,10,3,7,4,0,70,214,252
52765108,2,51,28776,12,3,9,3,0,279,30,94
32371316,2,51,01699,10,3,7,7,83,91,138,250
52053169,2,56,49052,13,5,9,2,101,75,32,135
20238956,1,47,12522,17,8,10,1,0,338,52,272
18318705,1,54,32525,10,3,6,2,0,33,25,35
22219855,1,59,11178,15,6,9,2,0,33,139,210
72755982,1,35,38104,12,4,6,1,0,33,67,77
30467846,2,55,11636,14,3,6,2,0,33,337,347
81082892,2,37,50467,12,5,9,2,0,476,55,128
37815425,1,73,48095,10,3,9,3,0,53,26,225
23290242,1,53,39185,11,4,6,4,0,33,73,83
63884807,1,54,26236,10,3,6,2,0,33,124,134
53224898,1,47,14305,12,4,8,2,0,79,28,193
76667123,1,73,03473,10,3,5,9,0,33,20,30
54122895,2,45,06336,11,4,9,2,31,97,21,199
54923234,2,36,37676,11,3,11,1,0,410,28,139
95842951,1,50,22636,10,3,7,6,65,371,53,64
27055580,2,55,42675,13,6,6,2,0,33,50,60
51839877,2,44,21314,11,4,7,3,0,334,193,273
79281881,2,50,41238,15,6,8,1,0,199,39,260
48719321,2,27,06112,11,4,7,1,41,179,43,65
23190236,1,69,02452,10,3,6,18,187,33,96,106
74295877,1,57,07573,11,4,8,2,49,232,158,224
47458467,1,71,13355,10,3,6,5,0,33,21,31
14355954,1,47,23036,10,3,11,6,0,309,62,197
88294396,2,28,24277,11,4,6,1,0,33,21,31
58797562,1,35,10375,10,3,9,2,0,123,60,202
41282538,2,56,52352,11,3,5,1,0,33,20,30
16517003,2,59,21679,12,5,7,3,0,106,189,224
48547913,2,51,57715,12,5,8,2,0,73,190,224
66163052,1,31,27173,17,8,7,1,77,40,95,132
70380778,2,49,49052,10,3,9,2,0,181,31,153
34320936,1,46,06568,9,2,7,1,0,104,21,198
84758082,2,40,62364,10,3,8,1,23,148,24,148
87758347,2,32,15815,10,3,6,3,35,33,35,45
35833411,2,45,04513,11,3,9,4,0,450,76,226
90642730,2,45,08311,10,3,8,1,0,79,21,215
74837206,1,35,38330,13,5,7,2,0,65,122,135
56094636,2,44,61994,10,3,5,2,0,33,20,30
96008677,1,60,02721,11,3,6,3,49,33,129,139
34698803,2,80,11178,10,3,6,1,77,33,257,267
54683839,2,69,11129,11,4,6,2,67,33,117,127
54439755,1,63,16263,13,6,7,2,0,253,22,210
88375604,2,50,13558,12,4,7,6,0,60,286,320
64829145,2,56,16488,11,4,6,1,0,33,82,92
99245824,2,61,27805,13,5,6,3,83,33,297,307
66694962,1,49,38622,11,4,10,1,0,69,22,217
20730521,1,30,62427,10,3,6,2,29,33,40,50
24787691,2,60,56433,12,4,8,1,0,206,36,73
20012939,2,47,47511,12,5,12,2,0,466,24,181
22203310,1,56,31714,10,3,5,6,0,33,20,30
61246307,2,39,08757,10,3,7,1,0,265,41,60
62955512,2,48,62359,11,4,6,3,55,33,24,34
40706793,2,61,34966,11,4,7,2,0,75,57,245
85681912,1,37,51727,10,3,8,2,0,33,21,94
25964455,2,76,10923,10,3,5,14,151,33,20,30
15469287,1,56,22730,13,6,6,1,0,33,179,189
57487962,2,29,08589,11,4,5,2,133,33,20,30
53976921,1,67,48095,11,3,6,1,0,33,111,121
15381226,2,47,31181,11,4,6,2,0,33,242,252
86395655,2,46,02582,10,3,8,9,0,39,108,258
37707263,2,24,14502,12,5,6,1,73,33,33,43
60781657,1,41,04540,17,8,10,1,0,413,78,186
79897580,2,62,22840,10,3,8,6,0,33,36,297
36050824,2,51,42020,10,3,8,3,0,105,104,257
21784920,2,44,02633,15,5,10,1,0,574,28,270
40017168,1,57,06134,11,4,6,4,53,33,52,62
29118276,2,52,21544,12,5,10,3,0,244,37,363
84312518,1,57,03345,10,3,5,1,23,33,20,30
61816449,1,44,14585,10,3,8,2,0,58,27,198
12775243,1,27,22642,11,4,7,5,109,112,26,36
50584269,1,53,52754,14,6,6,3,0,33,154,164
25977898,2,60,11757,11,3,9,2,0,226,29,83
85870419,2,47,50916,12,5,13,2,85,252,22,274
27435739,1,82,03306,10,3,5,1,23,33,20,30
47645026,2,41,61475,14,6,9,2,167,135,65,172
63077335,2,54,36219,10,3,6,1,0,33,190,200
52110027,2,55,24266,11,3,8,1,0,354,173,259
97895882,2,39,62363,10,3,6,7,0,33,45,55
99460789,2,43,28571,12,5,7,3,0,349,134,145
73187979,2,44,21039,11,4,8,1,59,137,22,75
26874069,1,51,43013,10,3,10,2,25,153,153,319
87778132,1,51,15588,12,5,9,1,109,140,24,164
20973432,1,52,36947,10,3,11,10,0,352,28,135
78345552,1,30,18442,10,3,8,1,0,112,26,60
91662927,1,35,13589,10,3,12,1,0,280,46,163
55388443,1,52,11674,11,4,7,6,0,33,25,77
85665884,2,45,31771,10,3,9,1,0,130,27,197
70765907,2,54,36323,10,3,9,4,0,83,35,190
50882894,1,43,14434,13,4,12,1,59,388,85,234
51945181,2,39,17774,14,4,8,1,0,114,25,196
31903561,2,37,58663,11,4,10,4,67,486,51,146
56515077,2,35,57046,15,6,9,3,83,582,41,113
44378478,1,45,17051,11,4,9,4,0,1032,47,183
44848886,1,37,41713,10,3,9,5,0,166,31,92
13804586,2,34,25332,13,5,9,2,59,130,58,140
24192857,1,52,57044,12,4,5,2,83,33,20,30
79728970,1,31,31980,13,5,8,1,0,153,23,73
25598692,2,52,14914,10,3,6,4,0,33,199,209
63247797,2,46,10858,11,3,5,4,0,33,20,30
18995965,1,57,42677,10,3,9,2,0,86,30,181
52933648,2,35,21653,11,4,9,1,0,85,21,79
65435013,1,63,10472,11,3,10,4,47,668,26,77
39284456,2,50,16349,12,5,9,1,0,136,24,262
94577735,2,52,15865,12,5,9,1,0,140,35,289
10245009,2,46,10108,10,3,11,10,0,253,38,272
86563077,1,42,61704,14,7,10,1,0,139,116,250
15674140,2,68,38807,14,3,7,1,55,57,74,111
12269143,2,32,42218,11,4,5,3,0,33,20,30
83975565,2,35,06039,10,3,7,4,0,107,29,115
11984170,1,30,28542,10,3,6,3,0,33,45,55
75725569,2,43,53042,10,3,9,1,0,83,27,92
33895673,2,27,58452,11,4,7,1,0,45,21,31
77378424,2,47,03963,13,6,12,3,0,154,56,214
26842075,2,54,02776,11,4,8,2,43,151,131,275
66818640,2,28,55008,12,5,11,1,47,170,52,113
99849300,2,33,44750,11,3,10,2,41,239,27,115
40664857,2,32,13494,13,5,6,1,0,33,48,58
96585504,2,35,21574,11,3,8,1,47,113,33,163
57763028,2,58,01751,13,5,5,5,0,33,20,30
85542971,2,62,39864,12,3,10,1,0,412,63,243
25629364,2,72,52925,9,2,8,1,0,227,122,295
60187329,1,46,16263,13,6,10,1,115,165,23,161
47094936,2,30,61949,13,5,7,1,0,33,38,70
76311928,1,61,14502,10,3,8,4,0,37,41,194
64763009,2,34,42713,10,3,9,1,0,92,22,104
90428518,2,37,31097,12,5,10,2,0,104,30,139
74578671,2,63,47573,12,4,11,1,0,206,22,348
65638256,1,49,10401,11,4,10,1,23,101,68,119
33078866,2,32,36614,9,2,8,1,0,33,25,43
65784795,2,40,07223,9,2,7,1,0,143,168,186
65354055,2,54,05091,11,3,7,2,0,226,73,224
87433807,1,43,16977,12,5,9,3,0,186,38,200
59653452,2,52,51230,15,5,7,1,61,33,88,187
68456439,2,46,32293,12,4,6,1,125,33,22,32
44455243,2,69,05734,12,5,11,1,35,68,41,80
12144886,2,56,15040,12,3,7,6,0,119,211,349
65817478,2,59,50118,12,5,10,1,0,230,26,181
88337057,2,38,62359,10,3,8,7,77,119,82,154
99729537,2,44,10114,10,3,9,2,29,328,26,263
34621241,2,43,50994,12,3,8,1,0,218,30,156
75897324,1,37,48243,10,3,9,3,0,166,21,144
64578072,2,48,52684,11,4,11,5,0,50,30,238
33111496,2,52,31812,11,3,6,5,0,33,211,221
18632123,2,53,03405,11,4,8,6,0,177,109,215
91370969,1,54,22147,12,5,10,2,95,196,47,265
82871943,2,45,47545,12,4,9,1,43,378,26,188
14741428,1,42,41084,10,3,11,2,0,652,44,186
24441578,2,57,11442,13,4,7,2,0,60,51,90
30681620,1,40,21653,15,6,10,1,71,306,45,102
81938549,2,39,08022,11,4,10,3,0,75,50,100
66991213,2,44,10878,11,4,6,4,0,33,204,214
71682841,2,37,05029,13,5,6,2,0,33,148,158
92470618,1,62,16825,10,3,5,3,0,33,20,30
39333297,2,33,41488,10,3,8,2,0,375,25,131
21064785,1,80,54949,11,3,5,3,0,33,20,30
66551874,1,50,11028,12,4,12,1,59,498,38,155
77086058,1,46,12556,10,3,9,3,0,157,39,212
91269291,2,49,11757,10,3,10,12,0,395,44,322
92857750,2,38,07241,16,8,7,1,0,202,51,92
45533673,2,44,04517,15,5,8,2,0,321,79,246
80349899,2,25,63123,10,3,5,3,85,33,20,30
53656542,1,45,07644,10,3,8,2,29,173,34,54
91081308,2,61,04174,10,3,6,6,0,33,329,339
46101322,1,42,46311,11,4,5,3,0,33,20,30
90875837,2,61,27733,13,4,7,1,0,34,102,206
74507881,2,46,55086,10,3,8,1,0,294,44,190
66519362,2,30,06963,10,3,10,5,0,103,26,70
89314943,2,42,14574,11,4,7,1,0,132,61,240
64872350,2,48,50622,12,4,10,3,0,269,48,212
55089262,1,55,22161,10,3,11,11,0,240,33,219
87462499,2,28,13837,12,4,6,1,0,33,48,58
14486950,2,53,40138,10,3,9,2,0,135,56,263
29080333,2,49,42612,9,2,7,1,0,79,49,88
89441545,2,31,41083,11,4,7,2,0,441,52,88
51765565,2,49,08826,10,3,8,5,0,170,63,257
82085454,1,36,42833,11,3,6,1,0,33,100,110
60294383,1,45,10098,14,7,5,1,179,33,20,30
27643482,2,51,07301,11,4,6,10,0,33,243,253
88085643,2,55,52148,11,3,6,1,0,33,32,42
32775808,2,38,22642,10,3,8,1,0,65,24,41
45029721,2,25,41908,10,3,5,9,97,33,20,30
28700648,1,43,21655,11,4,10,4,79,107,46,268
77284665,2,24,05378,9,2,5,1,0,33,20,30
15512309,2,42,06568,10,3,7,3,0,62,30,44
11209829,2,48,16487,13,6,8,1,0,225,54,265
29833535,1,35,31123,9,2,5,1,0,33,20,30
14093710,2,55,61138,11,3,8,5,71,285,40,182
20197018,1,32,18555,12,5,10,2,0,124,52,126
67172746,1,46,39042,11,3,7,3,0,88,142,192
12066639,2,58,27462,10,3,6,4,0,33,144,154
10527728,2,51,10460,10,3,6,1,23,33,29,39
80942885,1,52,22314,11,3,7,4,59,556,86,127
35258141,2,42,11757,11,3,8,2,65,42,41,189
81698589,2,36,47545,10,3,12,5,55,405,27,137
55123838,1,42,46976,10,3,10,2,0,236,25,266
82556932,2,52,17870,11,3,7,1,0,196,62,104
94109693,1,36,50983,10,3,8,2,31,83,31,103
97482152,2,37,29038,11,4,10,4,0,223,21,182
53278519,2,48,17912,11,4,8,3,41,556,75,127
58848200,2,43,36127,15,5,11,3,0,140,26,265
30847254,2,48,58566,10,3,8,3,0,191,86,289
92450836,1,45,13437,10,3,11,1,0,297,28,139
14723577,2,60,52696,13,3,8,1,0,170,76,129
54811227,1,47,04401,17,8,8,1,35,309,125,171
29564291,2,37,07330,13,6,8,1,0,244,32,92
65694598,2,60,08007,11,4,8,1,0,1028,21,215
53129596,2,59,34692,10,3,7,6,0,176,130,302
22472045,2,31,13487,10,3,5,6,0,33,20,30
19365454,2,48,16846,9,2,6,1,0,33,190,200
42002770,2,41,06568,11,3,9,5,0,325,43,176
34277690,1,28,46754,10,3,7,2,25,87,25,102
26050058,2,50,21384,11,4,10,2,139,223,59,199
84875406,2,62,03077,12,3,6,3,0,33,297,307
57567937,1,46,51157,9,2,6,1,0,33,212,222
29947009,2,54,04538,9,2,8,1,0,156,96,152
62605120,2,34,27188,11,4,8,2,29,289,21,73
42203362,2,66,54511,12,3,7,7,149,70,72,107
84113929,2,29,06705,9,2,9,1,0,73,25,64
79770442,2,42,10071,11,3,13,2,0,1417,30,201
40364351,1,62,54576,9,2,7,1,0,124,55,78
72489711,1,40,30024,10,3,9,5,61,186,25,37
53397062,1,63,17027,11,4,11,1,25,194,22,121
43782719,1,37,39593,11,4,5,1,0,33,20,30
95043158,2,44,62276,11,3,8,1,0,307,60,189
95646291,2,51,29038,15,5,5,1,0,33,20,30
11900923,2,49,46311,10,3,7,6,71,189,173,308
30857469,2,58,10414,11,4,7,7,0,107,114,274
82284763,2,54,13566,10,3,9,7,0,493,60,240
62176038,2,46,34924,14,7,11,2,0,513,24,211
12156733,2,42,22726,12,3,9,1,91,287,157,257
95482004,2,71,18302,12,4,8,3,0,42,82,395
62971796,1,52,14995,12,3,7,7,0,71,61,213
41731084,2,40,04534,13,6,6,1,0,33,72,82
80613460,1,49,47796,11,4,12,1,37,81,28,216
69702582,2,50,02067,11,3,8,1,0,223,21,292
75829912,1,51,41553,10,3,7,1,0,84,23,200
26682945,1,57,41714,12,5,7,1,0,60,168,202
42526990,2,73,53319,10,3,5,5,0,33,20,30
36401398,2,22,31181,11,4,9,1,0,184,31,50
57892441,1,45,54966,10,3,8,2,0,75,37,206
79646400,2,43,01666,11,4,7,2,0,85,33,63
93544346,2,43,63590,14,5,9,1,83,121,21,247
70213239,2,62,25779,13,6,11,3,0,127,57,253
17447876,1,68,42696,10,3,8,2,0,91,23,166
79242668,2,24,16969,11,4,5,2,41,33,20,30
70354505,1,50,41967,10,3,6,4,113,33,114,124
45892453,2,58,01607,10,3,7,9,101,33,44,113
35149949,2,41,11028,11,3,6,1,43,33,196,206
17436343,2,68,32547,10,3,6,6,0,33,141,151
47001815,1,28,10495,11,3,5,9,109,33,20,30
14069482,1,38,51444,11,4,9,1,0,180,83,149
83161938,1,40,07434,11,4,9,9,0,33,30,201
87467107,2,43,12622,11,3,8,6,0,149,49,167
75376426,1,37,04723,9,2,9,1,0,131,21,179
94097261,1,54,01322,13,5,10,2,0,127,41,314
37843223,2,33,42677,11,3,8,7,0,327,29,101
75335295,2,63,23050,16,7,9,4,97,373,84,308
90735544,2,31,14948,13,4,7,1,0,95,33,53
31096143,1,57,42209,10,3,7,1,0,53,34,70
26612771,2,70,13261,11,4,8,2,49,34,49,248
35310443,2,55,16490,11,4,9,4,0,121,67,211
25706811,1,55,11346,12,5,8,4,0,68,79,186
14120606,2,69,32142,11,4,9,1,0,36,41,241
75498067,2,52,44773,16,8,6,2,0,33,124,134
56678215,2,44,27634,11,4,10,2,0,188,32,219
59449993,2,53,08394,12,5,11,1,53,457,25,75
54694899,1,66,37676,11,4,5,3,0,33,20,30
94543429,2,56,63641,15,6,12,2,0,381,59,212
71709563,2,50,31056,12,5,9,1,0,415,157,278
81325027,2,34,54088,12,5,7,1,35,148,21,47
56748673,1,43,13506,11,3,10,4,0,179,21,143
68026609,1,69,05091,12,4,8,1,0,196,62,210
38195647,1,41,42274,13,4,6,2,109,33,96,106
49440177,2,33,02573,12,5,9,2,0,369,29,106
57996677,2,31,14532,10,3,6,2,0,33,28,38
47247218,2,59,04598,13,6,9,3,0,222,66,303
86885447,2,64,63051,10,3,9,1,0,96,52,271
64462877,1,51,47115,16,9,10,2,115,393,32,212
99196139,2,45,62252,12,4,8,2,0,231,82,286
50144212,2,80,54572,10,3,5,5,0,33,20,30
80246816,2,32,03192,12,4,7,2,43,152,21,96
97266486,2,68,10915,11,4,6,1,0,33,233,243
28629270,1,70,26428,13,6,9,1,0,183,72,211
57591423,2,65,59764,10,3,5,3,0,33,20,30
47734367,1,47,41825,10,3,7,2,0,33,26,163
10540761,1,57,14676,9,2,9,1,0,44,75,303
70203192,2,39,34009,10,3,8,2,0,305,51,116
36241991,2,51,21574,14,5,7,1,0,40,49,104
76419148,2,46,42114,12,4,10,1,0,870,21,196
31306539,2,59,07291,11,4,8,3,0,101,23,280
44333859,2,35,06627,10,3,8,5,0,81,92,124
98051566,2,30,14771,12,4,7,1,0,44,79,93
79252950,1,30,17079,12,5,10,2,0,85,72,136
70928833,2,49,14772,11,4,9,2,0,295,58,283
80383668,2,36,14549,10,3,6,1,0,214,102,112
99322177,2,48,39825,10,3,10,1,0,202,108,181
41823641,1,42,05398,10,3,8,5,0,249,105,205
60417523,1,49,51408,10,3,7,5,0,133,125,136
15981283,2,63,31198,10,3,7,4,0,62,21,150
16242253,1,50,55326,10,3,7,5,0,47,24,102
42246198,2,56,50862,11,4,10,5,65,123,94,236
68824126,2,57,24137,18,6,8,1,0,106,58,129
27062791,2,49,48790,13,5,10,2,0,172,24,76
86380009,2,35,06050,14,5,8,1,43,1994,53,113
70872883,2,52,10083,12,4,11,2,0,41,28,253
92049466,2,54,34177,12,5,8,4,175,118,169,317
31394991,2,30,04055,10,3,8,3,0,39,50,71
60894206,1,71,32143,11,4,5,1,0,33,20,30
57547803,2,38,24631,13,6,10,1,0,136,113,225
14781765,2,39,21949,10,3,8,3,37,230,24,156
14520376,2,69,54159,10,3,9,3,0,82,22,148
69601586,2,38,13566,12,4,10,1,31,191,22,190
28616441,1,51,06061,14,6,9,1,0,325,64,114
88479440,1,33,21053,13,4,11,2,0,76,35,128
41608507,2,60,37737,12,4,9,2,0,92,90,334
20501648,2,62,08007,10,3,7,6,95,162,88,121
96145337,2,23,59035,11,4,5,2,61,33,20,30
60585015,2,76,61240,10,3,8,2,0,341,63,198
93788160,2,35,54100,10,3,10,5,0,44,67,106
69031251,1,61,07527,10,3,7,28,0,141,42,158
94963378,2,48,51018,10,3,7,1,0,72,54,213
39836209,2,47,41416,16,6,7,1,0,376,152,193
83284039,2,41,37904,12,3,8,2,0,339,108,216
44120006,2,38,16026,10,3,11,3,37,121,28,128
50500798,1,36,46742,12,5,11,3,0,279,24,134
48224776,2,28,37783,11,4,8,2,37,66,37,94
55651636,1,72,35292,10,3,8,6,0,112,34,162
40782412,1,54,06577,12,5,9,1,0,460,43,356
93870808,1,31,13595,11,4,8,1,0,376,45,115
14994146,2,33,10071,15,8,7,2,0,33,81,145
85946888,1,33,04575,15,8,10,1,0,226,49,109
10693812,1,40,42454,13,5,10,1,43,475,42,205
25438899,2,62,16977,12,5,7,3,0,239,120,284
34589234,2,43,06596,11,4,11,4,0,343,44,249
10272690,2,81,26428,11,3,9,2,29,105,23,244
34657995,1,48,47549,10,3,8,5,55,94,103,300
39716125,1,48,03711,11,4,8,2,0,40,34,194
83307844,2,55,17773,10,3,5,3,0,33,20,30
23219914,2,77,57602,12,3,5,6,0,33,20,30
67473504,2,44,51357,10,3,8,2,0,41,83,190
62485835,1,49,14777,12,5,8,1,0,34,28,53
21242731,1,49,38468,10,3,7,1,0,74,44,201
20805144,2,48,49442,10,3,7,4,0,51,94,274
82217745,2,33,06180,9,2,11,1,0,308,21,93
92470138,2,64,14316,11,4,10,6,0,174,54,238
90401102,1,53,02830,12,5,6,2,0,33,180,190
13114060,2,42,04637,11,3,12,1,0,426,23,172
35648855,2,32,07071,10,3,6,1,49,33,69,79
22465324,2,33,24232,14,7,9,1,0,33,69,95
55069896,1,38,04534,13,6,9,1,0,33,124,189
73039898,2,63,17158,10,3,6,9,97,33,67,77
71557143,1,61,41207,11,4,6,2,43,33,25,35
66075409,2,33,29038,11,4,5,3,47,33,20,30
89003490,2,44,34178,11,4,9,6,89,405,23,239
39343026,2,45,10414,12,5,6,3,0,33,196,206
32817077,1,61,24901,10,3,8,1,23,370,50,121
61261145,1,36,26373,9,2,6,1,0,33,185,195
66938204,2,46,40053,12,4,7,3,83,76,78,140
48380899,1,53,03421,10,3,9,3,35,37,24,122
82905182,2,67,04977,12,4,10,1,0,45,28,194
34760601,1,59,04533,17,8,9,1,0,223,158,325
69093251,1,28,55602,10,3,5,2,0,33,20,30
95669318,2,68,33418,12,3,5,3,0,33,20,30
79729644,1,46,10024,11,3,8,5,0,145,60,204
28921304,2,63,41260,13,3,7,4,71,108,135,147
92531540,2,50,57110,11,3,9,1,67,141,35,215
62505160,2,33,24265,10,3,7,2,0,163,73,179
28199906,2,81,17965,12,5,6,1,0,33,280,290
81517242,1,47,18591,10,3,7,9,0,45,129,260
89664049,2,29,15066,10,3,7,2,29,223,29,66
85285103,2,62,29115,13,6,8,1,0,42,21,209
56908048,2,51,31151,10,3,12,7,0,210,53,290
62606398,2,61,11178,10,3,8,3,41,209,30,187
36449139,2,53,31141,11,4,8,4,0,391,33,162
53237743,2,73,36611,10,3,5,7,0,33,20,30
12557158,1,35,35237,10,3,7,6,73,177,25,58
46685349,2,66,15036,10,3,5,1,0,33,20,30
99774112,2,57,44974,10,3,6,6,0,169,95,105
89519200,2,53,41043,12,5,8,2,53,110,44,84
